episode,return,touches,avg_dist,avg_align,pct_forward,time_to_first_touch,terminated
1430,99.3840098640399,1,4897.981647198307,0.09075348396854135,1.0,445,False
1431,94.2692742522872,1,3971.6024614279445,0.13795328329762915,1.0,316,True
1432,32.460332706263,0,4001.248240754869,0.11538808740158048,1.0,-1,False
1433,27.445438780658368,0,4428.184861382379,0.04395384324467159,1.0,-1,False
1434,112.91126395503689,1,3431.970413389931,0.169403667869317,1.0,2809,True
1435,95.18628267055195,1,3799.2548533230793,0.04462418792026905,1.0,316,False
1436,29.33425077870696,0,3404.1897261216905,0.03088313686482757,1.0,-1,False
1437,21.973633660398537,0,3912.1084674072267,0.03152818964262729,1.0,-1,False
1438,40.51432302277741,0,2910.527301504347,0.017649562201404477,1.0,-1,False
1439,41.51366953699174,0,3727.365548002455,0.04654756221034202,1.0,-1,False
1440,12.924680950591418,0,4553.243318650987,0.09595202738674642,1.0,-1,False
1441,22.82006781828755,0,4607.483725450304,-0.05041202811075588,1.0,-1,False
1442,40.00576636310884,0,2520.720926428901,-0.002074775762307076,1.0,-1,False
1443,69.88750020766153,1,2209.469594840376,0.7245753196338821,1.0,316,True
1444,51.667382282499005,0,3050.9230145263673,0.08047184254402155,1.0,-1,False
1445,35.36048787921681,0,4067.919165818956,0.053198357476281266,1.0,-1,False
1446,101.00830859840592,1,3739.839476908643,0.008587015155597217,1.0,1021,False
1447,17.51784713999172,0,3693.794241841634,0.04010734570335545,1.0,-1,False
1448,64.27625545955729,1,2505.93106103392,0.5040473112676093,1.0,414,True
1449,41.37674791361331,0,2480.8335008070203,0.06780113835689715,1.0,-1,False
1450,36.723599205969805,0,2880.6037910461428,0.03694269195496518,1.0,-1,False
1451,16.183978454660256,0,4673.048901909722,-0.0027294805789885384,1.0,-1,False
1452,88.8897467166511,1,4512.665629949951,0.0071079265862586906,1.0,2514,False
1453,12.408097818891063,0,4667.134268052843,0.012567940870091358,1.0,-1,False
1454,41.78104285453571,0,3843.1308312394885,0.07618712023036804,1.0,-1,False
1455,32.08898664747344,0,4089.489919535319,0.06682900991289191,1.0,-1,False
1456,17.341078903682508,0,4343.797822977702,0.020528504904222145,1.0,-1,False
1457,28.95727990391138,0,4665.8469277275935,-0.0010516698402837695,1.0,-1,False
1458,15.424889786171581,0,4125.930905659993,-0.047382606320121944,1.0,-1,False
1459,21.20072781728247,0,3548.9046704949274,0.02208787548706621,1.0,-1,False
1460,42.00011395310161,0,2866.863018095228,0.031638709639729416,1.0,-1,False
1461,38.27011670698757,0,2637.4839594692653,0.0950627106306557,1.0,-1,False
1462,22.381741904465372,0,3891.2129803805883,0.00718572280121508,1.0,-1,False
1463,25.474371514952434,0,3527.6423693169486,0.05255541375839028,1.0,-1,False
1464,47.109632629573774,0,3682.5964832093982,0.07240371471528002,1.0,-1,False
1465,2.001718347884222,0,2522.399506284926,0.04244641402509943,1.0,-1,False
1466,88.06999094719157,1,6547.202154995904,0.07302697354703375,1.0,430,False
1467,12.245951915308854,0,2896.688382763333,0.09344656586846718,1.0,-1,False
1468,71.0953175544246,1,2135.3612155465926,0.7410954168551832,1.0,317,True
1469,47.740871057715445,0,3844.592355219523,0.10864845333520659,1.0,-1,False
1470,16.465566680870644,0,3978.399666544596,-0.012003588359544261,1.0,-1,False
1471,80.37127265866462,1,4661.689860933267,-0.02420586775968702,1.0,429,False
1472,32.095426363804066,0,3742.9387944030764,0.10906661992496487,1.0,-1,False
1473,22.281198225592224,0,3981.1699912346735,0.022310621465245883,1.0,-1,False
1474,33.078677085252565,0,3816.7722405666777,0.0220577782760827,1.0,-1,False
1475,52.66949919907001,0,3628.846277461582,-0.02312661289619023,1.0,-1,False
1476,-6.395428700157918,0,4946.662255045573,-0.02804729309683252,1.0,-1,False
1477,34.32864825684843,0,3846.766774834527,0.017733150837852412,1.0,-1,False
1478,34.1801823536548,0,3881.8973080444334,0.07451814977039854,1.0,-1,False
1479,47.10835127008674,0,2795.7726436699763,0.014044198437719995,1.0,-1,False
1480,29.406163611043244,0,3399.1426073201496,0.09326201186482244,1.0,-1,False
1481,12.784932308608703,0,4409.998783637153,-0.032175840055731694,1.0,-1,False
1482,42.51690180404515,0,4042.115573340522,0.07032911497072847,1.0,-1,False
1483,66.31989344943517,1,2155.9032757051527,0.6298283270781769,1.0,444,True
1484,33.81970392692706,0,3174.736121711731,0.000708317152382531,1.0,-1,False
1485,17.821698936673744,0,4359.795822618273,0.008653508559283284,1.0,-1,False
1486,44.45311525113222,0,3058.7244710456002,0.09626831809281915,1.0,-1,False
1487,71.72884748267526,1,4476.315380194092,0.05350879675539909,1.0,2825,False
1488,25.597099753929434,0,3173.3529078589545,0.06428771008258789,1.0,-1,False
1489,30.15184095108886,0,4396.196472880046,-0.02915260518781401,1.0,-1,False
1490,34.38514178344084,0,4098.776277588739,-0.03571126835899324,1.0,-1,False
1491,41.60740824692739,0,3936.47128197564,0.10744363397394611,1.0,-1,False
1492,37.535576070283206,0,4023.931206012302,0.03001254467616996,1.0,-1,False
1493,36.83303635809325,0,2824.0764550526937,0.0625851976132334,1.0,-1,False
1494,30.476637182628494,0,4588.799023098416,-0.0024043048347812145,1.0,-1,False
1495,159.4974952375989,2,5686.448844596569,0.04057334597078499,1.0,316,True
1496,30.488512695908355,0,2841.094729563395,0.04619196040974202,1.0,-1,False
1497,17.969321017841658,0,4391.630809868707,0.040378263431290785,1.0,-1,False
1498,80.11663818691358,1,4610.567800170294,0.09153896885277278,1.0,317,True
1499,38.3992290504697,0,3260.4713310368857,0.11536621543740491,1.0,-1,False
1500,4.970462513737333,0,4752.4301165771485,-0.06518035823193107,1.0,-1,False
1501,25.480074199258897,0,4998.877893032498,-0.021614380689012856,1.0,-1,False
1502,29.666768469748924,0,3741.5997984398737,0.024716880155804876,1.0,-1,False
1503,25.740079296326975,0,3040.3197907172307,0.03339972782168641,1.0,-1,False
1504,30.742965564849516,0,3755.930071750217,0.08313782969940399,1.0,-1,False
1505,22.97961800108493,0,3850.914860365126,-0.0271733674561579,1.0,-1,False
1506,2.274897915239574,0,4472.249081285265,-0.0477364913073163,1.0,-1,False
1507,40.24852704147685,0,4126.445914611816,0.1810813110539392,1.0,-1,False
1508,0.759503543483371,0,5078.351426459419,-0.09083109601963871,1.0,-1,False
1509,21.690165532808173,0,3977.9871804470486,0.017313606937920365,1.0,-1,False
1510,38.63450711457012,0,3156.0441790347627,-0.0009605622897409679,1.0,-1,False
1511,25.14116274370705,0,4206.013259150187,0.012255454325903782,1.0,-1,False
1512,12.460946791687643,0,3910.952866651747,-0.029733942785387626,1.0,-1,False
1513,72.17193529888398,1,2103.0601709816674,0.7846420613337647,1.0,316,True
1514,46.27143246618536,0,3066.038472705417,0.0810672269579825,1.0,-1,False
1515,50.46739562955205,0,3558.656996070014,0.08584134217979024,1.0,-1,False
1516,108.27315101451133,1,4685.380206195068,0.02354649132718332,1.0,1950,False
1517,45.028073403490296,0,3472.55078189426,0.0087637964888644,1.0,-1,False
1518,32.62665942681257,0,3653.930672878689,0.03302265050969759,1.0,-1,False
1519,29.724091700682347,0,3598.023510538737,0.05081385755325351,1.0,-1,False
1520,9.986478509226718,0,4671.143130832248,0.007661329991658729,1.0,-1,False
1521,23.841179427384162,0,3768.2077594841853,0.07508633474483051,1.0,-1,False
1522,30.647319130951004,0,3025.9867201487223,-0.005748862296071214,1.0,-1,False
1523,28.650510938623576,0,3428.1106527031793,0.07026909405853884,1.0,-1,False
1524,45.02617172621904,0,2893.5037404208715,0.03490953482896051,1.0,-1,False
1525,31.411248551168544,0,3824.647644246419,0.006248837401476016,1.0,-1,False
1526,23.350041181208198,0,3856.298346693251,0.04850827876598083,1.0,-1,False
1527,30.198614190928684,0,3932.7237594604494,0.04836564546292518,1.0,-1,False
1528,32.50504718584345,0,4279.103064710829,-0.040808242936068884,1.0,-1,False
1529,51.98230117521321,0,3789.2962663608128,0.11338828041746941,1.0,-1,False
1530,91.54068109505742,1,2992.133571838379,0.08173327034299728,1.0,2039,False
1531,30.662650895865983,0,2169.029102028741,0.09347667916283374,1.0,-1,False
1532,28.78633375134287,0,4003.963889058431,0.021873220144399158,1.0,-1,False
1533,26.533329201212286,0,4259.648779627482,0.07600787736638773,1.0,-1,False
1534,66.29810844974102,1,2167.822086055819,0.5169417336219433,1.0,443,True
1535,33.76364800643269,0,3574.5270911661783,0.02641840648143746,1.0,-1,False
1536,65.14455991840389,1,2377.123340612085,0.5796733143228294,1.0,436,True
1537,1.0500505376505398,0,1986.3212684631349,0.09734457092973268,1.0,-1,False
1538,38.513760442361395,0,3963.1845797390406,0.03318121026412377,1.0,-1,False
1539,22.400637626934078,0,3712.37377726237,0.025995843139228075,1.0,-1,False
1540,44.99225034431686,0,3287.9162383185494,0.04759315110846526,1.0,-1,False
1541,29.618238519779045,0,3414.3337590026854,0.07424746838880107,1.0,-1,False
1542,35.10712617934787,0,3222.5969163343643,0.08608068774776459,1.0,-1,False
1543,107.85933710039471,1,3357.025282189941,0.07421813482191647,1.0,3186,False
1544,30.863919369962648,0,3395.0477169799806,0.09276553561826908,1.0,-1,False
1545,113.21734764404468,1,3733.5354784532115,0.1466929251041262,1.0,427,False
1546,18.782006665847558,0,2701.6962892659503,0.0704419188577837,1.0,-1,False
1547,66.97304033540694,1,2169.1734878021034,0.5949153401895243,1.0,424,True
1548,26.768018774442098,0,3655.5905362277563,0.016697683020611295,1.0,-1,False
1549,38.37954041139821,0,4451.067525634766,-0.010767884567483432,1.0,-1,False
1550,33.70217532611179,0,3801.3818526882596,0.05676419372738262,1.0,-1,False
1551,11.530589578625795,0,4258.710111423068,0.04999111040993335,1.0,-1,False
1552,49.406129693454695,0,3368.9284150441486,0.03384558156578957,1.0,-1,False
1553,26.508778663913755,0,3203.981368492974,0.003442867602376888,1.0,-1,False
1554,28.519788673553915,0,3504.3301541815863,0.01972481075377598,1.0,-1,False
1555,39.38961658745468,0,3494.9218309868706,0.12851654856145614,1.0,-1,False
1556,33.49595180110375,0,4481.722792239719,0.039798619706950075,1.0,-1,False
1557,17.740857327595354,0,3404.115626407199,0.03473240605890977,1.0,-1,False
1558,21.75453395633007,0,4031.9589803738063,-0.06770311081012349,1.0,-1,False
1559,27.963815523903104,0,3945.3119198269314,0.05117066840822291,1.0,-1,False
1560,52.90798508289519,0,3310.4042128753663,0.08138948489003169,1.0,-1,False
1561,40.333314891311424,0,3337.2963778177896,0.10602575155971054,1.0,-1,False
1562,38.30229074640868,0,3351.484413960775,0.043896568858633855,1.0,-1,False
1563,27.28983063307325,0,4624.69165113661,0.05988975459579605,1.0,-1,False
1564,16.742490662700696,0,4487.001600952149,-0.020147643783412706,1.0,-1,False
1565,83.7928608673812,1,3133.1475777726946,0.24108479894300983,1.0,317,True
1566,30.407210971530066,0,3462.949267747667,0.041518493112849275,1.0,-1,False
1567,20.388405866656758,0,3913.2080141533747,0.03203277694598203,1.0,-1,False
1568,34.45014560344639,0,3985.0227390204536,0.056772596668258,1.0,-1,False
1569,45.55102251024436,0,3211.912643254598,0.06858085150224118,1.0,-1,False
1570,34.74266222559159,0,3776.461225704617,0.02324903618091614,1.0,-1,False
1571,12.239558125005528,0,4141.6227168443465,0.00032007060094555427,1.0,-1,False
1572,74.53046733516028,1,2755.4738604919435,-0.007272661408805288,1.0,1865,False
1573,65.24914496698071,1,2275.7865274282603,0.5766800114578874,1.0,428,True
1574,22.729691242062675,0,4071.504032796224,0.004145910349309108,1.0,-1,False
1575,-4.66051464381815,0,4691.94000278049,-0.028620169909417098,1.0,-1,False
1576,34.262736664386935,0,3253.796711256239,0.017626201664712023,1.0,-1,False
1577,27.404850826322207,0,4308.127666829427,-0.01210650107828163,1.0,-1,False
1578,28.14463546233351,0,3212.021180843777,0.07552417437467132,1.0,-1,False
1579,23.955384101739163,0,4581.928120447795,0.06527096866060876,1.0,-1,False
1580,20.055576102749967,0,2652.4176005978056,0.12900171533665142,1.0,-1,False
1581,38.4637628702639,0,3812.9675580681696,0.015065294559527603,1.0,-1,False
1582,19.654086309928218,0,2799.071374766032,0.11764328229140018,1.0,-1,False
1583,25.678955358714664,0,3858.8925197347007,0.07231290275619055,1.0,-1,False
1584,30.897429952327172,0,3656.084768931071,0.0747030417768595,1.0,-1,False
1585,22.632918265968435,0,4028.637506374783,0.04130598120844095,1.0,-1,False
1586,24.33299194793171,0,3807.876939324273,-0.004302107048267014,1.0,-1,False
1587,44.4137149787057,0,3571.184995583428,0.07318061129905497,1.0,-1,False
1588,33.552586568964834,0,3774.666102676392,0.061455173296401176,1.0,-1,False
1589,32.1443921033915,0,2806.9600509050156,0.1178827029035569,1.0,-1,False
1590,15.507728915443874,0,4625.93920179579,-0.02357866458815503,1.0,-1,False
1591,19.528518258124244,0,4788.317591078016,-0.039201866161796106,1.0,-1,False
1592,10.13492173080476,0,4645.151270548503,-0.04121393546379598,1.0,-1,False
1593,37.24877139940273,0,3615.2473544311524,0.05171846539428872,1.0,-1,False
1594,34.22075458931344,0,3247.5914761861163,0.07698919189605577,1.0,-1,False
1595,41.49724375899486,0,3321.6449300469294,0.017459656129131973,1.0,-1,False
1596,85.1985469441807,1,3886.875071548462,0.0628678728861967,1.0,3541,False
1597,70.13288017952405,1,2055.413307864928,0.6911178432921842,1.0,436,True
1598,42.054941402770616,0,2599.392144788106,0.01762088942991492,1.0,-1,False
1599,31.16238899975373,0,3708.134846310086,0.018196010351514108,1.0,-1,False
1600,29.000002082417588,0,3915.9347920820446,0.05296189272650938,1.0,-1,False
1601,25.801968514756005,0,3880.1364848158096,0.05260779894843128,1.0,-1,False
1602,38.249313027583085,0,3824.763251868354,0.11118656682650908,1.0,-1,False
1603,98.29091115342958,1,6949.542357678222,0.09048515022434295,1.0,1510,False
1604,34.50013331478757,0,4029.6344184621175,0.01815524160215217,1.0,-1,False
1605,45.538229877530895,0,3824.6465392515393,0.02887077659598112,1.0,-1,False
1606,34.18099357595796,0,4265.229397176106,0.03174958795480456,1.0,-1,False
1607,6.045476509029203,0,4182.692800123426,-0.21333643498817562,1.0,-1,False
1608,67.30505114734457,1,2161.5521885094918,0.6322799492741578,1.0,445,True
1609,70.60037487504562,1,4012.5528815497764,0.04707443498180705,1.0,316,True
1610,52.15988049438356,0,3069.2966909620495,0.04280650819234223,1.0,-1,False
1611,33.25715656770783,0,4562.419103156196,0.07040585156990144,1.0,-1,False
1612,26.96891782068588,0,4686.77754292806,-0.04241213609370688,1.0,-1,False
1613,4.003486660510699,0,4699.198948432075,-0.03396372161540462,1.0,-1,False
1614,49.92199943740335,0,2576.269027065701,0.04910407200517107,1.0,-1,False
1615,36.70067318375596,0,4052.560587972005,0.02498345259560867,1.0,-1,False
1616,133.60868328870293,1,5292.193768416397,0.0322489378640955,1.0,319,False
1617,29.40809272211429,0,2815.4692115275066,0.07996934180315293,1.0,-1,False
1618,102.70810607328106,1,3920.9811318084717,0.05217113099019043,1.0,3050,False
1619,91.85376850442319,1,3365.818231729229,0.18642343615296852,1.0,317,True
1620,32.20648399134368,0,4484.662116029527,0.10554120364701197,1.0,-1,False
1621,22.2823387990819,0,3211.5116183132595,-0.03363193909236644,1.0,-1,False
1622,33.00845497835637,0,4043.4836180114744,0.07172534550771363,1.0,-1,False
1623,41.69430788680013,0,4111.941733466254,0.11427805220056649,1.0,-1,False
1624,83.01003048815522,1,3883.684368929502,0.14862904478620695,1.0,317,True
1625,37.70120310489669,0,3387.1596182081435,0.03751205386679228,1.0,-1,False
1626,41.212273978645136,0,3648.936353153653,0.10018023850305731,1.0,-1,False
1627,28.898786622322213,0,3644.5382434421117,0.03899331381059407,1.0,-1,False
1628,65.573863980319,1,2261.5977306593936,0.5746307965970362,1.0,444,True
1629,47.44649362084908,0,2897.4883568318687,0.05153768519264607,1.0,-1,False
1630,23.296076386983234,0,3403.13718878852,0.11062055590413769,1.0,-1,False
1631,20.654041387247652,0,4397.076648661296,0.020065631085760996,1.0,-1,False
1632,27.85304917253173,0,3952.1067687649197,-0.015855976198618008,1.0,-1,False
1633,99.91928315567736,1,2840.48801934957,0.23983030752199772,1.0,2106,True
1634,121.65384751934302,1,5181.071244668579,0.1104916469630145,1.0,1624,False
1635,98.45835450160466,1,3820.655534066332,0.008673423549705869,1.0,320,False
1636,43.19571178537062,0,3377.6267038726805,0.07461991644348018,1.0,-1,False
1637,32.884735176583526,0,3591.4069527520073,-0.001813179099085068,1.0,-1,False
1638,105.83020550648116,1,3600.597487052282,0.14581448283431764,1.0,430,False
1639,14.110465800482855,0,4355.387279925876,0.05110077397321422,1.0,-1,False
1640,37.57040638804609,0,3728.2648446146645,0.02468204099012332,1.0,-1,False
1641,14.19102718953809,0,4472.59981221517,-0.12521394630780883,1.0,-1,False
1642,39.56611118843516,0,3909.156492657132,0.02445561319972815,1.0,-1,False
1643,23.000835701365897,0,4179.797238125271,0.07098431067796708,1.0,-1,False
1644,52.13962014329817,0,3029.2721164957684,0.03463949164116962,1.0,-1,False
1645,28.863704877757925,0,3806.3741623094347,0.06106777440119509,1.0,-1,False
1646,40.189904812522904,0,3614.9484097798663,0.12985656666821646,1.0,-1,False
1647,50.22725489382787,0,3250.043625301785,0.02100894807265528,1.0,-1,False
1648,21.28292080864906,0,3304.6969266086153,0.022798891862476012,1.0,-1,False
1649,8.593796047615687,0,4708.03408074273,-0.03315691025649559,1.0,-1,False
1650,17.497400497474196,0,3871.9705682373046,-0.03509009779143121,1.0,-1,False
1651,18.922135692000143,0,4185.258653089735,-0.0705563109787666,1.0,-1,False
1652,27.917822034721432,0,3515.8308612060546,-0.011493021982266025,1.0,-1,False
1653,18.47510423500899,0,3422.5357682291665,0.07751127014673936,1.0,-1,False
1654,32.60274707947382,0,4363.232382761637,-0.04308753558248605,1.0,-1,False
1655,45.40174776763427,0,3673.961132990519,0.022161766313430337,1.0,-1,False
1656,28.69925125458661,0,3202.9948849148223,0.07233540378271654,1.0,-1,False
1657,24.847231460543355,0,3632.4289961836075,0.039689485586245105,1.0,-1,False
1658,24.019422823088643,0,4232.542632785373,0.07306644666148107,1.0,-1,False
1659,18.67967927590021,0,4488.06711388482,-0.008795636031524433,1.0,-1,False
1660,38.47154498272256,0,3431.522871882121,0.05400738534346197,1.0,-1,False
1661,36.74119773885408,0,3666.5512685139975,0.023209589734324253,1.0,-1,False
1662,14.984858726535018,0,3370.4966993374296,0.046131227917762266,1.0,-1,False
1663,-7.612552945845981,0,4876.278297661675,-0.08342843812939262,1.0,-1,False
1664,15.875998561623257,0,4352.435976494683,0.03919310330114159,1.0,-1,False
1665,37.20183981762344,0,3086.428899790446,0.016451264548522887,1.0,-1,False
1666,19.65375266484227,0,3098.2276454840767,0.002167548884931926,1.0,-1,False
1667,22.240491225582723,0,3980.661815897624,0.009010221358314285,1.0,-1,False
1668,43.94786277054707,0,4078.4202286783852,0.11386114774032548,1.0,-1,False
1669,36.91596406758849,0,3893.6997189246285,0.08154817573006666,1.0,-1,False
1670,19.09212681682854,0,3663.8938721211753,0.11337750232891672,1.0,-1,False
1671,-13.48022914539258,0,2951.6728217230902,0.09856522751000335,1.0,-1,False
1672,16.31826261557714,0,4190.976589016384,0.010453692276415596,1.0,-1,False
1673,64.9706330860203,1,2281.094452348924,0.5153267305424524,1.0,433,True
1674,46.89551399197113,0,2878.0969509972465,0.08162827366106083,1.0,-1,False
1675,42.43528377665635,0,3629.1557757992214,0.09027009981981893,1.0,-1,False
1676,40.12095874155335,0,3247.7876091512044,0.09614699981212552,1.0,-1,False
1677,47.604320723235645,0,3768.125047132704,-0.012448192135133367,1.0,-1,False
1678,32.80394158569026,0,3885.7633494059246,-0.004874090174271259,1.0,-1,False
1679,41.31006198875025,0,3452.4240141974556,0.0031685692485189064,1.0,-1,False
1680,31.055610083168958,0,4734.352603081597,-0.01028150043757503,1.0,-1,False
1681,28.651364739363324,0,4195.617144063313,0.02312905395331553,1.0,-1,False
1682,27.211814258156004,0,4301.076669040256,0.03300041014483819,1.0,-1,False
1683,41.14812770894605,0,2892.514162970649,0.09022694584086113,1.0,-1,False
1684,71.79894576099366,1,5242.955241585157,0.09423183922847514,1.0,316,True
1685,21.804415745146095,0,3320.800964728461,0.012641525239167903,1.0,-1,False
1686,35.74327985786614,0,3584.756821077135,0.03764144049258902,1.0,-1,False
1687,15.118394191064658,0,3948.7262693277994,0.018150204669735912,1.0,-1,False
1688,30.103358813667526,0,3777.9314489746093,-0.013038814800319314,1.0,-1,False
1689,26.94139169195728,0,3826.0612145996092,-0.01833085987049142,1.0,-1,False
1690,16.74058395412236,0,3976.967647772895,0.06672330765037461,1.0,-1,False
1691,47.60289026142535,0,2859.1191660732693,0.04354544567453558,1.0,-1,False
1692,27.411546325533145,0,4094.9926644558377,0.01289322067854098,1.0,-1,False
1693,49.416863231595855,0,3770.163855633206,0.05429464683260044,1.0,-1,False
1694,23.310568317368276,0,5045.909724799262,-0.043449494793797686,1.0,-1,False
1695,21.240340357038473,0,4623.0757813856335,0.005482699103546717,1.0,-1,False
1696,33.557753534914056,0,3601.2064057752823,0.04076512074956554,1.0,-1,False
1697,33.4647771167202,0,3295.6812514071994,0.06384308416627593,1.0,-1,False
1698,27.66959479262436,0,4048.3746727159287,0.012228982850085434,1.0,-1,False
1699,38.40871824604672,0,3470.585616472032,0.060920671636057605,1.0,-1,False
1700,30.884460931742513,0,4496.178148053487,0.036598153858309765,1.0,-1,False
1701,46.644091071838,0,3426.9063116794164,0.09060641604246081,1.0,-1,False
1702,21.92587479323203,0,2617.5221388583714,0.07011029913926096,1.0,-1,False
1703,66.00597362328158,1,2354.6921370008836,0.5976167326539443,1.0,421,True
1704,21.591315679349915,0,3745.836637318929,-0.003826952187066329,1.0,-1,False
1705,38.155621943963,0,3112.117464082506,0.030975289297461534,1.0,-1,False
1706,38.77373265540412,0,2750.810666758219,-0.018160951376582187,1.0,-1,False
1707,40.6431012920455,0,3575.453071221246,0.019154000613683213,1.0,-1,False
1708,31.75604937034861,0,3513.12555287679,0.05954051138806487,1.0,-1,False
1709,34.3406530742457,0,3459.3570012749565,0.07692776736227744,1.0,-1,False
1710,31.927829397302517,0,3520.9197643195257,-0.025840409406211823,1.0,-1,False
1711,100.51980445548293,1,3376.207291912842,0.07129115692034829,1.0,2713,False
1712,46.87253723599028,0,3459.2552582295734,0.01920591664578145,1.0,-1,False
1713,29.863193925635265,0,3989.7421884833443,0.03570398327933718,1.0,-1,False
1714,34.277305498117045,0,3823.330493520101,0.004157994662495589,1.0,-1,False
1715,90.94741856677807,1,4715.39105189569,0.06888176330046342,1.0,2588,True
1716,23.469194298836932,0,4240.971306474474,-0.05699926076854657,1.0,-1,False
1717,27.725578254832435,0,4207.472866041396,0.0420120669292818,1.0,-1,False
1718,27.29119977943413,0,2660.1028039042153,0.08899450981067882,1.0,-1,False
1719,29.026767344231978,0,3118.0304906548395,0.007381506539701756,1.0,-1,False
1720,24.13701595744266,0,4109.100213962131,0.03651413109551262,1.0,-1,False
1721,40.70059718042559,0,3256.3519407653807,0.03297652914637486,1.0,-1,False
1722,33.86241676492415,0,3312.1710599093967,1.5878199353917606e-05,1.0,-1,False
1723,30.076451760846908,0,3954.3376340060763,0.018633135335144792,1.0,-1,False
1724,16.405873010074313,0,4570.629449361165,0.03386918910851819,1.0,-1,False
1725,44.432018091334754,0,3473.3036286671954,0.07768467649032472,1.0,-1,False
1726,30.856012736875865,0,3741.8137813483345,0.044808524874178045,1.0,-1,False
1727,39.23426775241226,0,4458.196981862386,-0.012410492820248085,1.0,-1,False
1728,14.035981860734235,0,3846.145230984158,-0.0535106445923965,1.0,-1,False
1729,40.6052405387382,0,4181.370962592231,-0.02004495325592062,1.0,-1,False
1730,53.227928159475915,0,3259.7799418131513,0.09083863678636489,1.0,-1,False
1731,43.31684719385529,0,3076.107175148858,0.019810969668510047,1.0,-1,False
1732,39.33091904859866,0,3153.7344956970214,0.05401373192776292,1.0,-1,False
1733,33.70354705761588,0,3390.7070928531225,0.01389154694056035,1.0,-1,False
1734,30.731040429466752,0,4167.132992960612,0.08989210200541291,1.0,-1,False
1735,13.021980331687429,0,4955.440174323188,-0.05988844233438916,1.0,-1,False
1736,35.40350267291563,0,3756.3584293789336,-0.01423486607558314,1.0,-1,False
1737,39.51386887804467,0,3523.639901470608,0.11149132046439465,1.0,-1,False
1738,28.881609241630247,0,3927.5524058787028,0.07381404637475499,1.0,-1,False
1739,43.246013891717695,0,2924.4901246643067,0.09267852510853522,1.0,-1,False
1740,32.64433239948907,0,3690.0269038221572,0.008347184713929891,1.0,-1,False
1741,34.447813127297216,0,4103.213485887316,-0.002629767635306861,1.0,-1,False
1742,2.5961755280872483,0,4214.079128417969,-0.064104611130327,1.0,-1,False
1743,26.618632363204473,0,3806.5182173665366,0.04636907285393035,1.0,-1,False
1744,112.64994845633868,1,5895.686916781173,0.14737854926896765,1.0,318,True
1745,36.059522428354825,0,4150.533506435818,0.06949915348186753,1.0,-1,False
1746,35.67528342058477,0,3353.3427235327827,0.059946766886957145,1.0,-1,False
1747,38.394643363172186,0,4002.625511220296,0.17217540157648425,1.0,-1,False
1748,36.11099910378761,0,2644.286856358846,0.029595133586020287,1.0,-1,False
1749,-5.124165216745868,0,4253.649548543294,-0.05349213628001356,1.0,-1,False
1750,42.0316692169265,0,4507.6030266231965,0.016600858333727552,1.0,-1,False
1751,15.105742234729776,0,3900.442912402683,0.026070639247595357,1.0,-1,False
1752,42.3115839327687,0,4088.4575480651856,0.025270889259190882,1.0,-1,False
1753,41.16281711078628,0,3525.7362820095486,0.08604412617249181,1.0,-1,False
1754,46.43673301496777,0,3265.139964014689,0.1031308474834077,1.0,-1,False
1755,97.88085896465986,1,3046.71447315979,-0.022260650074263685,1.0,3350,False
1756,19.517800396632488,0,4002.099769914415,0.0908995733868182,1.0,-1,False
1757,19.74403569587647,0,4470.778527492947,-0.003113192780777657,1.0,-1,False
1758,37.18928130380788,0,3459.7047441864015,0.08119220870165413,1.0,-1,False
1759,39.05216093743704,0,3570.3254603407117,0.027980414979085457,1.0,-1,False
1760,12.190201357798708,0,3124.9671278889973,0.10995748257476307,1.0,-1,False
1761,4.893196164031572,0,4540.562021959093,-0.0024934099063587687,1.0,-1,False
1762,94.74157146562781,1,3044.104581356779,0.1744965066577794,1.0,316,False
1763,23.624591630169355,0,4021.228469568888,0.05616865579402252,1.0,-1,False
1764,26.23093521506078,0,3931.1914207288955,0.09759499473584583,1.0,-1,False
1765,26.171253562233094,0,3495.929595981174,-0.033408678106206936,1.0,-1,False
1766,10.174560221032415,0,4706.02110921224,-0.058119195217069416,1.0,-1,False
1767,33.12782830222676,0,2637.727701873779,0.09424471622296146,1.0,-1,False
1768,28.348850820947018,0,4077.7229542880586,-0.049925101305351646,1.0,-1,False
1769,15.191069656161325,0,3957.1905214775934,0.013647087565477705,1.0,-1,False
1770,30.281293333873652,0,4428.38364718967,-0.019429975073144305,1.0,-1,False
1771,28.19551351505241,0,3567.7985122172036,0.06201580259150231,1.0,-1,False
1772,114.14964805987962,1,4443.911531329346,0.07037587158606329,1.0,2835,False
1773,35.04396825386426,0,2148.512637676663,0.1251147112508382,1.0,-1,False
1774,111.40412095641979,1,4954.759495323669,0.08784649770102804,1.0,317,False
1775,42.29584615692289,0,3756.3165726894804,0.049677156250177684,1.0,-1,False
1776,93.06209636742435,1,6085.228107998657,0.06934846968953498,1.0,1614,False
1777,37.561560851201875,0,3757.4191949462893,-0.013066846102738054,1.0,-1,False
1778,3.6420420437732224,0,2288.8437127685547,0.09030893259856385,1.0,-1,False
1779,41.20879899678013,0,3682.779956258138,0.03149192633973952,1.0,-1,False
1780,45.24436396555275,0,3053.4232870695328,0.0766368507091344,1.0,-1,False
1781,45.462275971571195,0,3104.992376174927,0.04976983278931584,1.0,-1,False
